Ogs,name_strain,name_gene,direction,start,end
29867653,Yersinia pestis D182038,YPD8_1725,forward,2195461,2196348
29867653,Yersinia pestis KIM,y2245,forward,2473852,2474721
29867653,Yersinia pestis Nepal516,YPN_1542,reverse,1753375,1754244
29867653,Yersinia pestis Pestoides F,YPDSF_1057,forward,1188422,1189447
29867653,Yersinia pestis Z176003,YPZ3_1759,forward,2267836,2268741
29867653,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_2249,forward,2195558,2196427
29867653,Yersinia pestis biovar Microtus str. 91001,YP_1908,reverse,2127157,2128026
29867653,Yersinia pseudotuberculosis IP 31758,YpsIP31758_2023,forward,2328803,2329672
29867653,Yersinia pseudotuberculosis IP 32953,YPTB2048,reverse,2413709,2414578
29867653,Yersinia pseudotuberculosis PB1/+,YPTS_2108,reverse,2331481,2332386
29867653,Yersinia pseudotuberculosis YPIII,YPK_2135,forward,2365876,2366781
29867654,Yersinia pestis A1122,A1122_15835,forward,3417800,3419242
29867654,Yersinia pestis Angola,YpAngola_A2414,forward,2529757,2531199
29867654,Yersinia pestis Antiqua,YPA_1447,reverse,1628015,1629457
29867654,Yersinia pestis CO92,YPO2064,reverse,2342991,2344433
29867654,Yersinia pestis D106004,YPD4_1824,reverse,2339894,2341336
29867654,Yersinia pestis D182038,YPD8_1726,forward,2196678,2198120
29867654,Yersinia pestis KIM,y2246,forward,2475051,2476493
29867654,Yersinia pestis Nepal516,YPN_1541,reverse,1751603,1753045
29867654,Yersinia pestis Pestoides F,YPDSF_1058,forward,1189777,1191219
29867654,Yersinia pestis Z176003,YPZ3_1760,forward,2269071,2270513
29867654,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_2250,forward,2196757,2198199
29867654,Yersinia pestis biovar Microtus str. 91001,YP_1907,reverse,2125385,2126827
29867654,Yersinia pseudotuberculosis IP 31758,YpsIP31758_2024,forward,2330002,2331444
29867654,Yersinia pseudotuberculosis IP 32953,YPTB2047,reverse,2411905,2413347
29867654,Yersinia pseudotuberculosis PB1/+,YPTS_2107,reverse,2329677,2331119
29867654,Yersinia pseudotuberculosis YPIII,YPK_2136,forward,2367143,2368585
29867655,Yersinia pestis A1122,A1122_15845,reverse,3419587,3420549
29867655,Yersinia pestis Angola,YpAngola_A2415,reverse,2531350,2532312
29867655,Yersinia pestis Antiqua,YPA_1446,forward,1626708,1627670
29867655,Yersinia pestis CO92,YPO2063,forward,2341684,2342646
29867655,Yersinia pestis D106004,YPD4_1823,forward,2338587,2339549
29867655,Yersinia pestis D182038,YPD8_1727,reverse,2198465,2199427
29867655,Yersinia pestis KIM,y2247,reverse,2476838,2477800
29867655,Yersinia pestis Nepal516,YPN_1540,forward,1750296,1751258
29867655,Yersinia pestis Pestoides F,YPDSF_1059,reverse,1191559,1192521
29867655,Yersinia pestis Z176003,YPZ3_1761,reverse,2270858,2271820
29867655,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_2252,reverse,2198544,2199506
29867655,Yersinia pestis biovar Microtus str. 91001,YP_1906,forward,2124083,2125045
29867655,Yersinia pseudotuberculosis IP 31758,YpsIP31758_2025,reverse,2331784,2332746
29867655,Yersinia pseudotuberculosis IP 32953,YPTB2046,forward,2410603,2411565
29867655,Yersinia pseudotuberculosis PB1/+,YPTS_2105,forward,2328375,2329337
29867655,Yersinia pseudotuberculosis YPIII,YPK_2138,reverse,2368925,2369887
29867656,Yersinia pestis A1122,A1122_15850,reverse,3420816,3422132
29867656,Yersinia pestis Angola,YpAngola_A2416,reverse,2532579,2533811
29867656,Yersinia pestis Antiqua,YPA_1445,forward,1625125,1626441
29867656,Yersinia pestis CO92,YPO2062,forward,2340101,2341417
29867656,Yersinia pestis D106004,YPD4_1822,forward,2337160,2338320
29867656,Yersinia pestis D182038,YPD8_1728,reverse,2199694,2200926
29867656,Yersinia pestis KIM,y2248,reverse,2478067,2479383
29867656,Yersinia pestis Nepal516,YPN_1539,forward,1748713,1750029
29867656,Yersinia pestis Pestoides F,YPDSF_1060,reverse,1192788,1194104
29867656,Yersinia pestis Z176003,YPZ3_1762,reverse,2272087,2273319
29867656,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_2253,reverse,2199773,2201089
29867656,Yersinia pestis biovar Microtus str. 91001,YP_1905,forward,2122500,2123816
29867656,Yersinia pseudotuberculosis IP 31758,YpsIP31758_2026,reverse,2333013,2334329
29867656,Yersinia pseudotuberculosis IP 32953,YPTB2045,forward,2409020,2410336
29867656,Yersinia pseudotuberculosis PB1/+,YPTS_2104,forward,2326792,2328108
29867656,Yersinia pseudotuberculosis YPIII,YPK_2139,reverse,2370154,2371470
29867658,Yersinia pestis A1122,A1122_15860,forward,3423185,3423943
29867658,Yersinia pestis Angola,YpAngola_A2418,forward,2534945,2535706
29867658,Yersinia pestis Antiqua,YPA_1443,reverse,1623314,1624075
29867658,Yersinia pestis CO92,YPO2060,reverse,2338290,2339048
29867658,Yersinia pestis D106004,YPD4_1820,reverse,2335194,2335955
29867658,Yersinia pestis D182038,YPD8_1730,forward,2202060,2202821
29867658,Yersinia pestis KIM,y2250,forward,2480436,2481194
29867658,Yersinia pestis Nepal516,YPN_1537,reverse,1746902,1747663
29867658,Yersinia pestis Pestoides F,YPDSF_1062,forward,1195154,1195915
29867658,Yersinia pestis Z176003,YPZ3_1764,forward,2274453,2275214
29867658,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_2255,forward,2202142,2202900
29867658,Yersinia pestis biovar Microtus str. 91001,YP_1903,reverse,2120689,2121447
29867658,Yersinia pseudotuberculosis IP 31758,YpsIP31758_2028,forward,2335379,2336140
29867658,Yersinia pseudotuberculosis IP 32953,YPTB2043,reverse,2407209,2407967
29867658,Yersinia pseudotuberculosis PB1/+,YPTS_2102,reverse,2324981,2325742
29867658,Yersinia pseudotuberculosis YPIII,YPK_2141,forward,2372520,2373281
29867659,Yersinia pestis A1122,A1122_15865,forward,3423940,3424725
29867659,Yersinia pestis Angola,YpAngola_A2419,forward,2535703,2536488
29867659,Yersinia pestis Antiqua,YPA_1442,reverse,1622532,1623317
29867659,Yersinia pestis CO92,YPO2059,reverse,2337508,2338293
29867659,Yersinia pestis D106004,YPD4_1819,reverse,2334412,2335197
29867659,Yersinia pestis D182038,YPD8_1731,forward,2202818,2203603
29867659,Yersinia pestis KIM,y2251,forward,2481191,2481976
29867659,Yersinia pestis Nepal516,YPN_1536,reverse,1746120,1746905
29867659,Yersinia pestis Pestoides F,YPDSF_1063,forward,1195912,1196697
29867659,Yersinia pestis Z176003,YPZ3_1765,forward,2275211,2275996
29867659,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_2256,forward,2202897,2203682
29867659,Yersinia pestis biovar Microtus str. 91001,YP_1902,reverse,2119907,2120692
29867659,Yersinia pseudotuberculosis IP 31758,YpsIP31758_2029,forward,2336137,2336922
29867659,Yersinia pseudotuberculosis IP 32953,YPTB2042,reverse,2406427,2407212
29867659,Yersinia pseudotuberculosis PB1/+,YPTS_2101,reverse,2324199,2324984
29867659,Yersinia pseudotuberculosis YPIII,YPK_2142,forward,2373278,2374063
29867661,Yersinia pestis A1122,A1122_15870,reverse,3424780,3425784
29867661,Yersinia pestis Angola,YpAngola_A2420,reverse,2536543,2537547
29867661,Yersinia pestis Antiqua,YPA_1441,forward,1621473,1622477
29867661,Yersinia pestis CO92,YPO2058,forward,2336449,2337453
29867661,Yersinia pestis D106004,YPD4_1818,forward,2333353,2334357
29867661,Yersinia pestis D182038,YPD8_1732,reverse,2203658,2204662
29867661,Yersinia pestis KIM,y2252,reverse,2482031,2483035
29867661,Yersinia pestis Nepal516,YPN_1535,forward,1745061,1746065
29867661,Yersinia pestis Pestoides F,YPDSF_1064,reverse,1196752,1197756
29867661,Yersinia pestis Z176003,YPZ3_1766,reverse,2276051,2277055
29867661,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_2257,reverse,2203737,2204741
29867661,Yersinia pestis biovar Microtus str. 91001,YP_1901,forward,2118848,2119852
29867661,Yersinia pseudotuberculosis IP 31758,YpsIP31758_2030,reverse,2336978,2337982
29867661,Yersinia pseudotuberculosis IP 32953,YPTB2041,forward,2405368,2406372
29867661,Yersinia pseudotuberculosis PB1/+,YPTS_2100,forward,2323140,2324144
29867661,Yersinia pseudotuberculosis YPIII,YPK_2143,reverse,2374118,2375122
29867662,Yersinia pestis A1122,A1122_15875,reverse,3425946,3426560
29867662,Yersinia pestis Angola,YpAngola_A2421,reverse,2537709,2538323
29867662,Yersinia pestis Antiqua,YPA_1440,forward,1620631,1621311
29867662,Yersinia pestis CO92,YPO2057,forward,2335673,2336287
29867662,Yersinia pestis D106004,YPD4_1817,forward,2332577,2333191
29867662,Yersinia pestis D182038,YPD8_1733,reverse,2204824,2205438
29867662,Yersinia pestis KIM,y2253,reverse,2483197,2483811
29867662,Yersinia pestis Nepal516,YPN_1534,forward,1744219,1744899
29867662,Yersinia pestis Pestoides F,YPDSF_1065,reverse,1197918,1198598
29867662,Yersinia pestis Z176003,YPZ3_1767,reverse,2277217,2277831
29867662,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_2258,reverse,2204903,2205517
29867662,Yersinia pestis biovar Microtus str. 91001,YP_1900,forward,2118072,2118686
29867662,Yersinia pseudotuberculosis IP 31758,YpsIP31758_2031,reverse,2338145,2338759
29867662,Yersinia pseudotuberculosis IP 32953,YPTB2040,forward,2404592,2405206
29867662,Yersinia pseudotuberculosis PB1/+,YPTS_2099,forward,2322364,2322978
29867662,Yersinia pseudotuberculosis YPIII,YPK_2144,reverse,2375285,2375899
29867663,Yersinia pestis A1122,A1122_15880,reverse,3426843,3427364
29867663,Yersinia pestis Angola,YpAngola_A2423,reverse,2538606,2539127
29867663,Yersinia pestis Antiqua,YPA_1438,forward,1619182,1619703
29867663,Yersinia pestis CO92,YPO2056,forward,2334869,2335390
29867663,Yersinia pestis D106004,YPD4_1816,forward,2331773,2332294
29867663,Yersinia pestis D182038,YPD8_1734,reverse,2205721,2206242
29867663,Yersinia pestis KIM,y2254,reverse,2484094,2484615
29867663,Yersinia pestis Nepal516,YPN_1533,forward,1743481,1744002
29867663,Yersinia pestis Pestoides F,YPDSF_1066,reverse,1198815,1199336
29867663,Yersinia pestis Z176003,YPZ3_1768,reverse,2278114,2278635
29867663,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_2259,reverse,2205800,2206321
29867663,Yersinia pestis biovar Microtus str. 91001,YP_1899,forward,2117268,2117789
29867663,Yersinia pseudotuberculosis IP 31758,YpsIP31758_2032,reverse,2339066,2339587
29867663,Yersinia pseudotuberculosis IP 32953,YPTB2039,forward,2403764,2404285
29867663,Yersinia pseudotuberculosis PB1/+,YPTS_2098,forward,2321536,2322057
29867663,Yersinia pseudotuberculosis YPIII,YPK_2145,reverse,2376206,2376727
29867664,Yersinia pestis A1122,A1122_15885,reverse,3427573,3428316
29867664,Yersinia pestis Angola,YpAngola_A2424,reverse,2539336,2540079
29867664,Yersinia pestis Antiqua,YPA_1437,forward,1618230,1618973
29867664,Yersinia pestis CO92,YPO2055,forward,2333917,2334660
29867664,Yersinia pestis D106004,YPD4_1815,forward,2330821,2331564
29867664,Yersinia pestis D182038,YPD8_1735,reverse,2206451,2207194
29867664,Yersinia pestis KIM,y2255,reverse,2484824,2485567
29867664,Yersinia pestis Nepal516,YPN_1532,forward,1742529,1743272
29867664,Yersinia pestis Pestoides F,YPDSF_1067,reverse,1199545,1200288
29867664,Yersinia pestis Z176003,YPZ3_1769,reverse,2278844,2279587
29867664,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_2260,reverse,2206530,2207273
29867664,Yersinia pestis biovar Microtus str. 91001,YP_1898,forward,2116316,2117059
29867664,Yersinia pseudotuberculosis IP 31758,YpsIP31758_2033,reverse,2339796,2340539
29867664,Yersinia pseudotuberculosis IP 32953,YPTB2038,forward,2402812,2403555
29867664,Yersinia pseudotuberculosis PB1/+,YPTS_2097,forward,2320584,2321327
29867664,Yersinia pseudotuberculosis YPIII,YPK_2146,reverse,2376936,2377679
29867665,Yersinia pestis A1122,A1122_15890,reverse,3428374,3428817
29867665,Yersinia pestis Angola,YpAngola_A2425,reverse,2540137,2540580
29867665,Yersinia pestis Antiqua,YPA_1436,forward,1617729,1618172
29867665,Yersinia pestis CO92,YPO2054,forward,2333416,2333859
29867665,Yersinia pestis D106004,YPD4_1814,forward,2330320,2330763
29867665,Yersinia pestis D182038,YPD8_1736,reverse,2207252,2207695
29867665,Yersinia pestis KIM,y2256,reverse,2485625,2486068
29867665,Yersinia pestis Nepal516,YPN_1531,forward,1742028,1742471
29867665,Yersinia pestis Pestoides F,YPDSF_1068,reverse,1200346,1200789
29867665,Yersinia pestis Z176003,YPZ3_1770,reverse,2279645,2280088
29867665,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_2261,reverse,2207331,2207774
29867665,Yersinia pestis biovar Microtus str. 91001,YP_1897,forward,2115815,2116258
29867665,Yersinia pseudotuberculosis IP 31758,YpsIP31758_2034,reverse,2340597,2341040
29867665,Yersinia pseudotuberculosis IP 32953,YPTB2037,forward,2402311,2402754
29867665,Yersinia pseudotuberculosis PB1/+,YPTS_2096,forward,2320083,2320526
29867665,Yersinia pseudotuberculosis YPIII,YPK_2147,reverse,2377737,2378180
29867666,Yersinia pestis A1122,A1122_15895,reverse,3428817,3430613
29867666,Yersinia pestis Angola,YpAngola_A2426,reverse,2540580,2542376
29867666,Yersinia pestis Antiqua,YPA_1435,forward,1615933,1617729
29867666,Yersinia pestis CO92,YPO2053,forward,2331620,2333416
29867666,Yersinia pestis D106004,YPD4_1813,forward,2328524,2330320
29867666,Yersinia pestis D182038,YPD8_1737,reverse,2207695,2209491
29867666,Yersinia pestis KIM,y2258,reverse,2486068,2487864
29867666,Yersinia pestis Nepal516,YPN_1530,forward,1740232,1742028
29867666,Yersinia pestis Pestoides F,YPDSF_1069,reverse,1200789,1202585
29867666,Yersinia pestis Z176003,YPZ3_1771,reverse,2280088,2281884
29867666,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_2262,reverse,2207774,2209570
29867666,Yersinia pestis biovar Microtus str. 91001,YP_1896,forward,2114019,2115815
29867666,Yersinia pseudotuberculosis IP 31758,YpsIP31758_2035,reverse,2341040,2342836
29867666,Yersinia pseudotuberculosis IP 32953,YPTB2036,forward,2400515,2402311
29867666,Yersinia pseudotuberculosis PB1/+,YPTS_2095,forward,2318287,2320083
29867666,Yersinia pseudotuberculosis YPIII,YPK_2148,reverse,2378180,2379976
29867668,Yersinia pestis A1122,A1122_15900,forward,3431423,3432238
29867668,Yersinia pestis Angola,YpAngola_A2427,forward,2543045,2543860
29867668,Yersinia pestis Antiqua,YPA_1434,reverse,1614060,1614875
29867668,Yersinia pestis CO92,YPO2052,reverse,2329747,2330562
29867668,Yersinia pestis D106004,YPD4_1812,reverse,2326651,2327466
29867668,Yersinia pestis D182038,YPD8_1738,forward,2210425,2211240
29867668,Yersinia pestis KIM,y2259,forward,2488922,2489737
29867668,Yersinia pestis Nepal516,YPN_1529,reverse,1738359,1739174
29867668,Yersinia pestis Pestoides F,YPDSF_1070,forward,1203519,1204334
29867668,Yersinia pestis Z176003,YPZ3_1772,forward,2282942,2283757
29867668,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_2263,forward,2210628,2211443
29867668,Yersinia pestis biovar Microtus str. 91001,YP_1895,reverse,2112146,2112961
29867668,Yersinia pseudotuberculosis IP 31758,YpsIP31758_2036,forward,2343805,2344620
29867668,Yersinia pseudotuberculosis IP 32953,YPTB2035,reverse,2398714,2399529
29867668,Yersinia pseudotuberculosis PB1/+,YPTS_2094,reverse,2316610,2317425
29867668,Yersinia pseudotuberculosis YPIII,YPK_2149,forward,2380839,2381654
29867669,Yersinia pestis A1122,A1122_15905,forward,3432418,3432813
29867669,Yersinia pestis Angola,YpAngola_A2428,forward,2544040,2544435
29867669,Yersinia pestis Antiqua,YPA_1433,reverse,1613485,1613880
29867669,Yersinia pestis CO92,YPO2051,reverse,2329172,2329567
29867669,Yersinia pestis D106004,YPD4_1811,reverse,2326076,2326471
29867669,Yersinia pestis D182038,YPD8_1739,forward,2211420,2211815
29867669,Yersinia pestis KIM,y2260,forward,2489917,2490312
29867669,Yersinia pestis Nepal516,YPN_1528,reverse,1737784,1738179
29867669,Yersinia pestis Pestoides F,YPDSF_1071,forward,1204514,1204909
29867669,Yersinia pestis Z176003,YPZ3_1773,forward,2283937,2284332
29867669,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_2264,forward,2211623,2212018
29867669,Yersinia pestis biovar Microtus str. 91001,YP_1894,reverse,2111571,2111966
29867669,Yersinia pseudotuberculosis IP 31758,YpsIP31758_2037,forward,2344800,2345195
29867669,Yersinia pseudotuberculosis IP 32953,YPTB2034,reverse,2398139,2398534
29867669,Yersinia pseudotuberculosis PB1/+,YPTS_2093,reverse,2316035,2316430
29867669,Yersinia pseudotuberculosis YPIII,YPK_2150,forward,2381834,2382229
29867672,Yersinia pestis A1122,A1122_15920,reverse,3434968,3435732
29867672,Yersinia pestis Angola,YpAngola_A2431,reverse,2546590,2547354
29867672,Yersinia pestis Antiqua,YPA_1430,forward,1610566,1611330
29867672,Yersinia pestis CO92,YPO2048,forward,2326253,2327017
29867672,Yersinia pestis D106004,YPD4_1808,forward,2323157,2323921
29867672,Yersinia pestis D182038,YPD8_1742,reverse,2213970,2214734
29867672,Yersinia pestis KIM,y2263,reverse,2492467,2493231
29867672,Yersinia pestis Nepal516,YPN_1525,forward,1734865,1735629
29867672,Yersinia pestis Pestoides F,YPDSF_1074,reverse,1207064,1207828
29867672,Yersinia pestis Z176003,YPZ3_1776,reverse,2286487,2287251
29867672,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_2267,reverse,2214173,2214865
29867672,Yersinia pestis biovar Microtus str. 91001,YP_1891,forward,2108652,2109416
29867672,Yersinia pseudotuberculosis IP 31758,YpsIP31758_2040,reverse,2347350,2348114
29867672,Yersinia pseudotuberculosis IP 32953,YPTB2031,forward,2395220,2395984
29867672,Yersinia pseudotuberculosis PB1/+,YPTS_2090,forward,2313116,2313880
29867672,Yersinia pseudotuberculosis YPIII,YPK_2153,reverse,2384383,2385147
29867673,Yersinia pestis A1122,A1122_15925,reverse,3435964,3436539
29867673,Yersinia pestis Angola,YpAngola_A2432,reverse,2547586,2548161
29867673,Yersinia pestis Antiqua,YPA_1429,forward,1609759,1610334
29867673,Yersinia pestis CO92,YPO2047,forward,2325446,2326021
29867673,Yersinia pestis D106004,YPD4_1807,forward,2322350,2322925
29867673,Yersinia pestis D182038,YPD8_1743,reverse,2214966,2215541
29867673,Yersinia pestis KIM,y2264,reverse,2493463,2494038
29867673,Yersinia pestis Nepal516,YPN_1524,forward,1734058,1734633
29867673,Yersinia pestis Pestoides F,YPDSF_1075,reverse,1208060,1208635
29867673,Yersinia pestis Z176003,YPZ3_1777,reverse,2287483,2288058
29867673,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_2269,reverse,2215170,2215745
29867673,Yersinia pestis biovar Microtus str. 91001,YP_1890,forward,2107845,2108420
29867673,Yersinia pseudotuberculosis IP 31758,YpsIP31758_2041,reverse,2348346,2348921
29867673,Yersinia pseudotuberculosis IP 32953,YPTB2030,forward,2394413,2394988
29867673,Yersinia pseudotuberculosis PB1/+,YPTS_2089,forward,2312309,2312884
29867673,Yersinia pseudotuberculosis YPIII,YPK_2154,reverse,2385379,2385954
29867674,Yersinia pestis A1122,A1122_15930,forward,3437158,3438888
29867674,Yersinia pestis Angola,YpAngola_A2434,forward,2548756,2550486
29867674,Yersinia pestis Antiqua,YPA_1428,reverse,1607398,1609128
29867674,Yersinia pestis CO92,YPO2046,reverse,2323093,2324823
29867674,Yersinia pestis D106004,YPD4_1806,reverse,2320021,2321751
29867674,Yersinia pestis D182038,YPD8_1744,forward,2216184,2217914
29867674,Yersinia pestis KIM,y2266,forward,2494665,2496395
29867674,Yersinia pestis Nepal516,YPN_1523,reverse,1731717,1733447
29867674,Yersinia pestis Pestoides F,YPDSF_1077,forward,1209234,1210964
29867674,Yersinia pestis Z176003,YPZ3_1778,forward,2288685,2290415
29867674,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_2272,forward,2216360,2218090
29867674,Yersinia pestis biovar Microtus str. 91001,YP_1889,reverse,2105492,2107222
29867674,Yersinia pseudotuberculosis IP 31758,YpsIP31758_2043,forward,2349486,2351216
